,rno,name,gender,courses,marks1,marks2
76488,76489,Student76489,M,BTECH,65,25
76489,76490,Student76490,M,MBA,50,27
76490,76491,Student76491,F,BBA,89,71
76491,76492,Student76492,M,MTECH,29,24
76492,76493,Student76493,F,BBA,33,92
76493,76494,Student76494,M,BTECH,34,65
76494,76495,Student76495,M,MBA,12,63
76495,76496,Student76496,F,BBA,18,48
76496,76497,Student76497,F,BBA,62,18
76497,76498,Student76498,M,MBA,41,21
76498,76499,Student76499,M,MBA,4,47
76499,76500,Student76500,F,BBA,50,75
76500,76501,Student76501,F,MTECH,75,72
76501,76502,Student76502,M,BTECH,91,100
76502,76503,Student76503,F,MBA,52,42
76503,76504,Student76504,F,MTECH,22,36
76504,76505,Student76505,M,MBA,75,52
76505,76506,Student76506,F,MBA,88,49
76506,76507,Student76507,F,MBA,74,35
76507,76508,Student76508,F,MTECH,24,66
76508,76509,Student76509,M,BTECH,12,3
76509,76510,Student76510,M,BTECH,51,73
76510,76511,Student76511,M,BTECH,96,30
76511,76512,Student76512,F,BBA,33,97
76512,76513,Student76513,M,MBA,14,51
76513,76514,Student76514,F,BBA,11,40
76514,76515,Student76515,F,BBA,46,54
76515,76516,Student76516,F,BBA,58,85
76516,76517,Student76517,M,BBA,6,53
76517,76518,Student76518,F,BBA,34,21
76518,76519,Student76519,M,MBA,64,91
76519,76520,Student76520,M,MBA,7,22
76520,76521,Student76521,M,MTECH,67,46
76521,76522,Student76522,F,MBA,77,31
76522,76523,Student76523,F,BTECH,44,65
76523,76524,Student76524,M,BBA,57,80
76524,76525,Student76525,M,MBA,97,4
76525,76526,Student76526,F,MBA,38,99
76526,76527,Student76527,M,MTECH,9,9
76527,76528,Student76528,M,MTECH,52,86
76528,76529,Student76529,M,BBA,57,50
76529,76530,Student76530,F,MTECH,45,93
76530,76531,Student76531,M,BBA,75,31
76531,76532,Student76532,F,MTECH,52,51
76532,76533,Student76533,F,MTECH,46,9
76533,76534,Student76534,M,BBA,92,10
76534,76535,Student76535,M,BTECH,91,62
76535,76536,Student76536,F,BTECH,54,76
76536,76537,Student76537,F,MTECH,65,50
76537,76538,Student76538,M,MBA,47,60
76538,76539,Student76539,F,BTECH,7,7
76539,76540,Student76540,F,BTECH,49,19
76540,76541,Student76541,F,BTECH,71,91
76541,76542,Student76542,F,MBA,88,52
76542,76543,Student76543,F,MTECH,44,60
76543,76544,Student76544,M,MBA,35,57
76544,76545,Student76545,F,MTECH,10,72
76545,76546,Student76546,M,MBA,6,51
76546,76547,Student76547,M,MTECH,10,0
76547,76548,Student76548,F,BBA,60,37
76548,76549,Student76549,M,BBA,87,23
76549,76550,Student76550,F,MBA,56,4
76550,76551,Student76551,F,BBA,38,49
76551,76552,Student76552,F,MBA,36,66
76552,76553,Student76553,M,BTECH,8,66
76553,76554,Student76554,F,MBA,67,93
76554,76555,Student76555,F,MBA,6,3
76555,76556,Student76556,F,BBA,60,70
76556,76557,Student76557,F,BTECH,90,89
76557,76558,Student76558,M,MTECH,65,63
76558,76559,Student76559,M,BBA,95,87
76559,76560,Student76560,F,BTECH,67,96
76560,76561,Student76561,F,BTECH,57,35
76561,76562,Student76562,F,MTECH,10,86
76562,76563,Student76563,M,BTECH,26,67
76563,76564,Student76564,F,BTECH,38,31
76564,76565,Student76565,M,MBA,24,76
76565,76566,Student76566,M,BTECH,92,23
76566,76567,Student76567,F,MBA,79,86
76567,76568,Student76568,F,BBA,15,39
76568,76569,Student76569,F,BBA,90,18
76569,76570,Student76570,M,BBA,59,10
76570,76571,Student76571,M,BBA,100,40
76571,76572,Student76572,M,BTECH,44,81
76572,76573,Student76573,M,BBA,9,89
76573,76574,Student76574,F,MBA,92,21
76574,76575,Student76575,F,MBA,45,44
76575,76576,Student76576,F,MBA,43,7
76576,76577,Student76577,M,BTECH,62,55
76577,76578,Student76578,F,MTECH,18,85
76578,76579,Student76579,F,BTECH,42,51
76579,76580,Student76580,M,MBA,48,15
76580,76581,Student76581,M,MBA,42,87
76581,76582,Student76582,F,MTECH,56,71
76582,76583,Student76583,M,MBA,21,9
76583,76584,Student76584,M,BBA,42,95
76584,76585,Student76585,F,BTECH,0,4
76585,76586,Student76586,F,BTECH,9,9
76586,76587,Student76587,F,BBA,44,93
76587,76588,Student76588,M,BBA,79,46
76588,76589,Student76589,F,MBA,30,77
76589,76590,Student76590,M,BBA,94,76
76590,76591,Student76591,F,MBA,80,47
76591,76592,Student76592,M,MTECH,0,16
76592,76593,Student76593,M,MBA,48,78
76593,76594,Student76594,M,MBA,61,77
76594,76595,Student76595,F,BBA,77,76
76595,76596,Student76596,F,MBA,10,41
76596,76597,Student76597,M,BBA,21,71
76597,76598,Student76598,F,BTECH,0,56
76598,76599,Student76599,F,MBA,78,86
76599,76600,Student76600,F,MBA,61,50
76600,76601,Student76601,F,BTECH,86,73
76601,76602,Student76602,F,BTECH,42,29
76602,76603,Student76603,M,BBA,84,78
76603,76604,Student76604,M,MTECH,48,26
76604,76605,Student76605,F,BBA,47,18
76605,76606,Student76606,F,MTECH,46,34
76606,76607,Student76607,F,MTECH,92,41
76607,76608,Student76608,M,BBA,38,29
76608,76609,Student76609,F,MTECH,60,83
76609,76610,Student76610,M,MTECH,30,13
76610,76611,Student76611,F,MTECH,88,26
76611,76612,Student76612,F,BBA,18,52
76612,76613,Student76613,M,BTECH,11,77
76613,76614,Student76614,F,BBA,28,36
76614,76615,Student76615,M,BTECH,65,92
76615,76616,Student76616,F,MBA,42,55
76616,76617,Student76617,F,MTECH,2,75
76617,76618,Student76618,F,MTECH,31,80
76618,76619,Student76619,F,BTECH,52,75
76619,76620,Student76620,M,MBA,13,22
76620,76621,Student76621,F,MTECH,39,30
76621,76622,Student76622,M,MBA,80,41
76622,76623,Student76623,F,BTECH,40,72
76623,76624,Student76624,M,MBA,63,12
76624,76625,Student76625,M,MBA,76,78
76625,76626,Student76626,F,MTECH,98,80
76626,76627,Student76627,M,BBA,19,89
76627,76628,Student76628,M,BTECH,77,81
76628,76629,Student76629,M,MBA,50,90
76629,76630,Student76630,M,BBA,41,87
76630,76631,Student76631,M,BBA,81,19
76631,76632,Student76632,M,BTECH,32,97
76632,76633,Student76633,M,BTECH,12,3
76633,76634,Student76634,F,BTECH,69,42
76634,76635,Student76635,F,BBA,42,66
76635,76636,Student76636,F,MBA,40,51
76636,76637,Student76637,F,MTECH,4,44
76637,76638,Student76638,F,BBA,77,80
76638,76639,Student76639,F,MTECH,40,21
76639,76640,Student76640,M,MBA,23,85
76640,76641,Student76641,M,MBA,66,82
76641,76642,Student76642,F,MBA,13,70
76642,76643,Student76643,F,MBA,84,62
76643,76644,Student76644,M,MTECH,43,44
76644,76645,Student76645,M,BBA,87,21
76645,76646,Student76646,M,MBA,76,17
76646,76647,Student76647,M,BTECH,47,45
76647,76648,Student76648,F,BBA,38,20
76648,76649,Student76649,M,MBA,73,36
76649,76650,Student76650,M,MTECH,72,69
76650,76651,Student76651,M,MTECH,89,0
76651,76652,Student76652,M,MTECH,46,0
76652,76653,Student76653,F,MBA,76,6
76653,76654,Student76654,M,BTECH,98,26
76654,76655,Student76655,M,BTECH,21,92
76655,76656,Student76656,M,MTECH,61,94
76656,76657,Student76657,F,BTECH,4,33
76657,76658,Student76658,M,MBA,22,74
76658,76659,Student76659,F,MBA,73,95
76659,76660,Student76660,M,MTECH,75,12
76660,76661,Student76661,F,MBA,68,66
76661,76662,Student76662,F,BBA,3,84
76662,76663,Student76663,M,MBA,83,32
76663,76664,Student76664,F,MTECH,97,39
76664,76665,Student76665,M,MTECH,95,60
76665,76666,Student76666,F,BBA,20,94
76666,76667,Student76667,M,MTECH,19,4
76667,76668,Student76668,F,BTECH,40,23
76668,76669,Student76669,M,BBA,66,80
76669,76670,Student76670,F,BTECH,22,26
76670,76671,Student76671,M,BTECH,89,69
76671,76672,Student76672,M,MTECH,42,8
76672,76673,Student76673,M,BBA,49,46
76673,76674,Student76674,M,BBA,93,58
76674,76675,Student76675,F,MTECH,87,48
76675,76676,Student76676,F,BTECH,56,51
76676,76677,Student76677,M,MTECH,59,42
76677,76678,Student76678,F,BTECH,96,85
76678,76679,Student76679,F,BTECH,55,98
76679,76680,Student76680,M,BTECH,93,40
76680,76681,Student76681,F,MTECH,69,1
76681,76682,Student76682,F,BTECH,64,77
76682,76683,Student76683,M,BBA,30,68
76683,76684,Student76684,F,BTECH,40,61
76684,76685,Student76685,M,MTECH,20,37
76685,76686,Student76686,M,MBA,63,43
76686,76687,Student76687,M,MBA,55,66
76687,76688,Student76688,F,MTECH,96,71
76688,76689,Student76689,F,MTECH,10,34
76689,76690,Student76690,M,BTECH,88,66
76690,76691,Student76691,M,MBA,65,29
76691,76692,Student76692,M,MBA,30,46
76692,76693,Student76693,M,BBA,33,5
76693,76694,Student76694,M,BBA,37,91
76694,76695,Student76695,F,BBA,95,87
76695,76696,Student76696,F,BBA,88,38
76696,76697,Student76697,F,BBA,51,63
76697,76698,Student76698,M,BBA,35,65
76698,76699,Student76699,F,MTECH,78,16
76699,76700,Student76700,F,BTECH,74,23
76700,76701,Student76701,M,BTECH,52,42
76701,76702,Student76702,F,MTECH,80,78
76702,76703,Student76703,F,MTECH,20,57
76703,76704,Student76704,F,BTECH,65,58
76704,76705,Student76705,F,MTECH,84,59
76705,76706,Student76706,M,MTECH,55,67
76706,76707,Student76707,F,BTECH,6,22
76707,76708,Student76708,F,MBA,44,94
76708,76709,Student76709,M,BBA,19,98
76709,76710,Student76710,M,BBA,48,23
76710,76711,Student76711,F,BBA,57,93
76711,76712,Student76712,M,MTECH,78,94
76712,76713,Student76713,M,MBA,39,58
76713,76714,Student76714,M,BBA,42,89
76714,76715,Student76715,M,BBA,74,10
76715,76716,Student76716,F,BBA,70,29
76716,76717,Student76717,M,BBA,79,81
76717,76718,Student76718,F,BTECH,14,88
76718,76719,Student76719,M,BTECH,64,70
76719,76720,Student76720,F,MTECH,93,63
76720,76721,Student76721,M,MTECH,83,69
76721,76722,Student76722,M,BTECH,45,24
76722,76723,Student76723,F,BBA,6,83
76723,76724,Student76724,F,BBA,85,18
76724,76725,Student76725,M,BBA,68,49
76725,76726,Student76726,M,BTECH,21,78
76726,76727,Student76727,F,BBA,57,27
76727,76728,Student76728,M,MBA,72,66
76728,76729,Student76729,F,BBA,86,76
76729,76730,Student76730,F,MTECH,17,99
76730,76731,Student76731,F,MBA,70,81
76731,76732,Student76732,F,BBA,92,43
76732,76733,Student76733,F,MBA,99,82
76733,76734,Student76734,M,MBA,29,45
76734,76735,Student76735,M,MBA,50,60
76735,76736,Student76736,M,BBA,34,12
76736,76737,Student76737,F,MBA,13,50
76737,76738,Student76738,F,MTECH,46,62
76738,76739,Student76739,F,BTECH,72,91
76739,76740,Student76740,M,MTECH,96,48
76740,76741,Student76741,M,BBA,74,43
76741,76742,Student76742,F,MBA,24,99
76742,76743,Student76743,M,BBA,69,15
76743,76744,Student76744,M,MBA,54,51
76744,76745,Student76745,M,MTECH,63,44
76745,76746,Student76746,M,MTECH,53,54
76746,76747,Student76747,F,MBA,96,20
76747,76748,Student76748,M,MTECH,80,73
76748,76749,Student76749,M,BTECH,45,87
76749,76750,Student76750,F,MBA,64,47
76750,76751,Student76751,M,MBA,42,68
76751,76752,Student76752,F,MTECH,77,87
76752,76753,Student76753,F,BBA,41,78
76753,76754,Student76754,F,MBA,9,60
76754,76755,Student76755,M,BBA,33,65
76755,76756,Student76756,M,BTECH,39,66
76756,76757,Student76757,M,MBA,64,42
76757,76758,Student76758,F,MBA,95,8
76758,76759,Student76759,M,MTECH,26,54
76759,76760,Student76760,M,BBA,19,31
76760,76761,Student76761,F,MBA,81,77
76761,76762,Student76762,F,BTECH,91,40
76762,76763,Student76763,M,BBA,14,74
76763,76764,Student76764,M,BBA,35,13
76764,76765,Student76765,F,MBA,35,100
76765,76766,Student76766,M,BBA,85,23
76766,76767,Student76767,F,BTECH,29,78
76767,76768,Student76768,M,BTECH,77,4
76768,76769,Student76769,M,MTECH,55,10
76769,76770,Student76770,M,MTECH,42,18
76770,76771,Student76771,M,MBA,4,80
76771,76772,Student76772,M,MTECH,16,53
76772,76773,Student76773,M,BBA,42,19
76773,76774,Student76774,F,BBA,66,90
76774,76775,Student76775,M,BBA,84,79
76775,76776,Student76776,M,MBA,65,45
76776,76777,Student76777,M,MTECH,15,88
76777,76778,Student76778,F,MTECH,22,98
76778,76779,Student76779,M,MTECH,79,8
76779,76780,Student76780,M,MTECH,84,83
76780,76781,Student76781,F,MBA,4,64
76781,76782,Student76782,F,BTECH,54,34
76782,76783,Student76783,M,BBA,84,69
76783,76784,Student76784,F,MTECH,72,73
76784,76785,Student76785,F,MBA,16,94
76785,76786,Student76786,F,BTECH,82,60
76786,76787,Student76787,F,MBA,66,4
76787,76788,Student76788,M,BTECH,36,25
76788,76789,Student76789,F,MBA,51,83
76789,76790,Student76790,M,BTECH,59,41
76790,76791,Student76791,F,MBA,97,17
76791,76792,Student76792,M,BTECH,6,87
76792,76793,Student76793,M,BBA,92,55
76793,76794,Student76794,F,MBA,1,88
76794,76795,Student76795,F,BBA,90,24
76795,76796,Student76796,F,MTECH,75,19
76796,76797,Student76797,M,BTECH,77,63
76797,76798,Student76798,F,BBA,96,48
76798,76799,Student76799,F,MBA,3,40
76799,76800,Student76800,M,MBA,52,96
76800,76801,Student76801,M,BTECH,71,14
76801,76802,Student76802,M,BBA,51,64
76802,76803,Student76803,M,MTECH,70,5
76803,76804,Student76804,M,MTECH,96,83
76804,76805,Student76805,F,BBA,60,24
76805,76806,Student76806,M,BBA,23,6
76806,76807,Student76807,M,MTECH,93,22
76807,76808,Student76808,F,MTECH,2,17
76808,76809,Student76809,M,MBA,87,78
76809,76810,Student76810,M,BBA,63,16
76810,76811,Student76811,F,BTECH,65,64
76811,76812,Student76812,F,MBA,57,59
76812,76813,Student76813,F,BBA,32,26
76813,76814,Student76814,F,MTECH,41,51
76814,76815,Student76815,F,MBA,43,66
76815,76816,Student76816,M,MTECH,77,57
76816,76817,Student76817,M,MBA,94,29
76817,76818,Student76818,F,MTECH,91,93
76818,76819,Student76819,M,BTECH,4,44
76819,76820,Student76820,F,MBA,22,25
76820,76821,Student76821,F,BBA,88,75
76821,76822,Student76822,F,BBA,78,85
76822,76823,Student76823,M,MTECH,94,1
76823,76824,Student76824,F,BBA,98,40
76824,76825,Student76825,F,BTECH,66,27
76825,76826,Student76826,F,BTECH,49,74
76826,76827,Student76827,F,BBA,91,28
76827,76828,Student76828,M,BTECH,21,94
76828,76829,Student76829,F,MTECH,74,64
76829,76830,Student76830,M,MBA,10,65
76830,76831,Student76831,M,BBA,22,19
76831,76832,Student76832,M,BBA,89,19
76832,76833,Student76833,M,BTECH,94,71
76833,76834,Student76834,F,MTECH,13,39
76834,76835,Student76835,M,BTECH,60,24
76835,76836,Student76836,F,MTECH,39,81
76836,76837,Student76837,M,MTECH,56,5
76837,76838,Student76838,F,MTECH,35,29
76838,76839,Student76839,M,BBA,25,54
76839,76840,Student76840,M,MTECH,49,96
76840,76841,Student76841,F,BTECH,3,73
76841,76842,Student76842,M,MBA,23,24
76842,76843,Student76843,M,MTECH,4,75
76843,76844,Student76844,F,MTECH,57,82
76844,76845,Student76845,F,BBA,51,5
76845,76846,Student76846,F,MTECH,57,58
76846,76847,Student76847,M,MTECH,23,59
76847,76848,Student76848,M,BTECH,8,18
76848,76849,Student76849,M,MTECH,61,38
76849,76850,Student76850,M,BBA,64,61
76850,76851,Student76851,M,BTECH,53,25
76851,76852,Student76852,F,BTECH,48,67
76852,76853,Student76853,M,BBA,41,4
76853,76854,Student76854,M,BTECH,86,25
76854,76855,Student76855,F,MTECH,21,73
76855,76856,Student76856,M,BTECH,58,78
76856,76857,Student76857,M,MTECH,17,98
76857,76858,Student76858,F,MBA,26,11
76858,76859,Student76859,F,BTECH,97,49
76859,76860,Student76860,F,BTECH,1,80
76860,76861,Student76861,M,BBA,90,50
76861,76862,Student76862,M,MBA,28,98
76862,76863,Student76863,M,MTECH,100,68
76863,76864,Student76864,F,BTECH,48,28
76864,76865,Student76865,M,MBA,24,94
76865,76866,Student76866,F,BTECH,4,51
76866,76867,Student76867,F,MTECH,87,4
76867,76868,Student76868,M,BBA,60,12
76868,76869,Student76869,M,MBA,34,13
76869,76870,Student76870,M,MTECH,20,53
76870,76871,Student76871,M,BBA,1,85
76871,76872,Student76872,F,MTECH,48,33
76872,76873,Student76873,F,MTECH,20,6
76873,76874,Student76874,M,MBA,100,84
76874,76875,Student76875,M,MTECH,22,76
76875,76876,Student76876,M,MBA,71,10
76876,76877,Student76877,F,MTECH,97,65
76877,76878,Student76878,M,BTECH,12,54
76878,76879,Student76879,F,BTECH,54,23
76879,76880,Student76880,F,BTECH,90,2
76880,76881,Student76881,F,MBA,68,33
76881,76882,Student76882,M,BTECH,78,96
76882,76883,Student76883,M,MTECH,82,72
76883,76884,Student76884,M,MTECH,83,31
76884,76885,Student76885,F,BTECH,86,84
76885,76886,Student76886,M,BTECH,90,30
76886,76887,Student76887,M,MTECH,99,32
76887,76888,Student76888,M,BBA,15,100
76888,76889,Student76889,F,MBA,32,73
76889,76890,Student76890,F,BBA,67,80
76890,76891,Student76891,F,BTECH,48,66
76891,76892,Student76892,F,MBA,28,50
76892,76893,Student76893,F,MBA,83,39
76893,76894,Student76894,M,MTECH,79,98
76894,76895,Student76895,F,BBA,1,82
76895,76896,Student76896,M,BBA,31,7
76896,76897,Student76897,M,BBA,97,98
76897,76898,Student76898,M,BBA,75,86
76898,76899,Student76899,F,MTECH,73,17
76899,76900,Student76900,F,MBA,98,10
76900,76901,Student76901,M,BTECH,50,16
76901,76902,Student76902,F,MBA,80,15
76902,76903,Student76903,F,BBA,59,50
76903,76904,Student76904,F,MTECH,35,77
76904,76905,Student76905,F,MTECH,79,15
76905,76906,Student76906,M,MTECH,93,80
76906,76907,Student76907,F,BTECH,13,100
76907,76908,Student76908,M,BTECH,91,97
76908,76909,Student76909,F,BBA,52,76
76909,76910,Student76910,M,BBA,11,18
76910,76911,Student76911,M,BTECH,55,6
76911,76912,Student76912,M,BBA,14,95
76912,76913,Student76913,F,BBA,76,91
76913,76914,Student76914,F,MTECH,58,55
76914,76915,Student76915,M,BTECH,63,12
76915,76916,Student76916,M,BBA,0,0
76916,76917,Student76917,F,BBA,98,25
76917,76918,Student76918,M,MTECH,99,68
76918,76919,Student76919,M,MBA,5,30
76919,76920,Student76920,F,MTECH,15,28
76920,76921,Student76921,M,MTECH,62,43
76921,76922,Student76922,F,BBA,54,32
76922,76923,Student76923,M,MBA,75,86
76923,76924,Student76924,F,BTECH,81,37
76924,76925,Student76925,F,MBA,52,68
76925,76926,Student76926,M,BTECH,2,13
76926,76927,Student76927,F,MBA,24,53
76927,76928,Student76928,M,MTECH,95,59
76928,76929,Student76929,M,BTECH,100,50
76929,76930,Student76930,F,BBA,25,73
76930,76931,Student76931,F,BBA,12,90
76931,76932,Student76932,M,MTECH,4,43
76932,76933,Student76933,M,MTECH,96,6
76933,76934,Student76934,F,MBA,60,12
76934,76935,Student76935,M,BTECH,28,24
76935,76936,Student76936,F,MBA,81,28
76936,76937,Student76937,F,BBA,59,74
76937,76938,Student76938,F,MBA,4,70
76938,76939,Student76939,M,MTECH,66,50
76939,76940,Student76940,M,MBA,85,65
76940,76941,Student76941,M,BTECH,19,26
76941,76942,Student76942,F,MTECH,63,24
76942,76943,Student76943,F,MTECH,76,5
76943,76944,Student76944,F,MTECH,16,54
76944,76945,Student76945,M,MTECH,74,83
76945,76946,Student76946,F,MBA,86,76
76946,76947,Student76947,M,BTECH,68,64
76947,76948,Student76948,F,MTECH,65,42
76948,76949,Student76949,M,MTECH,72,29
76949,76950,Student76950,M,MTECH,71,39
76950,76951,Student76951,F,MBA,88,7
76951,76952,Student76952,M,MTECH,51,14
76952,76953,Student76953,F,BTECH,20,47
76953,76954,Student76954,M,BBA,98,36
76954,76955,Student76955,F,BBA,54,56
76955,76956,Student76956,M,MTECH,41,37
76956,76957,Student76957,F,MTECH,5,25
76957,76958,Student76958,M,BBA,65,89
76958,76959,Student76959,M,BBA,90,54
76959,76960,Student76960,F,MBA,9,57
76960,76961,Student76961,M,MTECH,37,97
76961,76962,Student76962,M,MBA,0,6
76962,76963,Student76963,F,MBA,39,67
76963,76964,Student76964,M,BBA,93,24
76964,76965,Student76965,F,MTECH,17,17
76965,76966,Student76966,M,MTECH,76,98
76966,76967,Student76967,F,BTECH,7,69
76967,76968,Student76968,F,MBA,90,79
76968,76969,Student76969,F,BBA,9,31
76969,76970,Student76970,F,BBA,12,65
76970,76971,Student76971,F,MTECH,89,72
76971,76972,Student76972,M,BBA,54,71
76972,76973,Student76973,F,BTECH,6,65
76973,76974,Student76974,F,MBA,10,46
76974,76975,Student76975,F,BTECH,53,63
76975,76976,Student76976,F,BTECH,38,27
76976,76977,Student76977,F,BBA,37,82
76977,76978,Student76978,F,MBA,23,2
76978,76979,Student76979,M,MBA,30,47
76979,76980,Student76980,F,BTECH,87,53
76980,76981,Student76981,F,MTECH,22,89
76981,76982,Student76982,M,BBA,42,13
76982,76983,Student76983,F,BTECH,73,18
76983,76984,Student76984,M,MTECH,53,58
76984,76985,Student76985,F,MBA,81,25
76985,76986,Student76986,F,BTECH,46,16
76986,76987,Student76987,F,MTECH,46,99
76987,76988,Student76988,M,MTECH,44,99
76988,76989,Student76989,M,BTECH,81,49
76989,76990,Student76990,F,BBA,57,18
76990,76991,Student76991,M,MTECH,76,79
76991,76992,Student76992,F,MBA,94,38
76992,76993,Student76993,M,BTECH,91,48
76993,76994,Student76994,F,BTECH,73,85
76994,76995,Student76995,F,BBA,16,56
76995,76996,Student76996,M,MTECH,90,64
76996,76997,Student76997,M,BTECH,48,21
76997,76998,Student76998,F,BBA,94,12
76998,76999,Student76999,F,BTECH,83,83
76999,77000,Student77000,M,MBA,56,96
77000,77001,Student77001,M,MTECH,75,16
77001,77002,Student77002,M,MTECH,46,64
77002,77003,Student77003,M,MBA,83,8
77003,77004,Student77004,F,BBA,47,82
77004,77005,Student77005,F,MBA,20,8
77005,77006,Student77006,M,MBA,52,43
77006,77007,Student77007,F,BBA,43,48
77007,77008,Student77008,M,BTECH,36,23
77008,77009,Student77009,M,BBA,5,95
77009,77010,Student77010,M,MTECH,66,1
77010,77011,Student77011,F,BBA,85,19
77011,77012,Student77012,M,MTECH,34,1
77012,77013,Student77013,F,BBA,18,48
77013,77014,Student77014,F,MBA,12,88
77014,77015,Student77015,M,BTECH,42,33
77015,77016,Student77016,F,BTECH,24,19
77016,77017,Student77017,M,MBA,17,100
77017,77018,Student77018,M,BBA,79,29
77018,77019,Student77019,M,MTECH,41,47
77019,77020,Student77020,F,MBA,57,93
77020,77021,Student77021,F,BTECH,56,13
77021,77022,Student77022,F,MBA,38,12
77022,77023,Student77023,F,MTECH,52,55
77023,77024,Student77024,M,MTECH,76,56
77024,77025,Student77025,F,BBA,76,58
77025,77026,Student77026,M,MBA,72,40
77026,77027,Student77027,M,MTECH,62,10
77027,77028,Student77028,M,BBA,43,55
77028,77029,Student77029,M,MTECH,18,75
